[VAMS][2018-05-03 14:46:24,024] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,266] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,266] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,267] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,267] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,267] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,267] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,267] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,267] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,267] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,267] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,267] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,267] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,267] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,267] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,267] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,267] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,267] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,267] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,267] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,267] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,267] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,267] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,267] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,267] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,267] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,267] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,267] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,267] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,268] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,268] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,269] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,269] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,269] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,269] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,269] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,269] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,269] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,269] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,269] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,269] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,269] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,269] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,269] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,269] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,269] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,269] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,269] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,269] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,269] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,269] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,269] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,269] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,269] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,269] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,269] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,269] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,269] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
